person_id,timestamp,event_type,zone,age_group,gender,duration,person_type
818,2025-04-20 12:32:00,exit,NULL,30s,F,5,takeout
819,2025-04-20 10:07:00,enter,two_seat,50s,M,NULL,dine-in
819,2025-04-20 10:07:00,wait,two_seat,50s,M,NULL,dine-in
820,2025-04-20 09:37:00,enter,two_seat,60+,F,NULL,dine-in
820,2025-04-20 10:25:00,stay,two_seat,60+,F,97,dine-in
820,2025-04-20 11:14:00,exit,two_seat,60+,F,97,dine-in
821,2025-04-20 14:08:00,enter,four_seat,20s,F,NULL,dine-in
821,2025-04-20 14:08:00,wait,four_seat,20s,F,NULL,dine-in
822,2025-04-20 17:47:00,enter,four_seat,20s,F,NULL,dine-in
822,2025-04-20 17:47:00,wait,four_seat,20s,F,NULL,dine-in
823,2025-04-20 19:05:00,enter,NULL,20s,F,2,takeout
823,2025-04-20 19:07:00,exit,NULL,20s,F,2,takeout
824,2025-04-20 15:58:00,enter,four_seat,30s,M,NULL,dine-in
824,2025-04-20 16:22:00,stay,four_seat,30s,M,49,dine-in
824,2025-04-20 16:47:00,exit,four_seat,30s,M,49,dine-in
825,2025-04-20 10:06:00,enter,two_seat,40s,F,NULL,dine-in
825,2025-04-20 10:06:00,wait,two_seat,40s,F,NULL,dine-in
826,2025-04-20 11:26:00,enter,four_seat,20s,M,NULL,dine-in
826,2025-04-20 11:26:00,wait,four_seat,20s,M,NULL,dine-in
827,2025-04-20 10:55:00,enter,two_seat,20s,F,NULL,dine-in
827,2025-04-20 10:55:00,wait,two_seat,20s,F,NULL,dine-in
828,2025-04-20 15:20:00,enter,four_seat,30s,F,NULL,dine-in
828,2025-04-20 16:05:00,stay,four_seat,30s,F,91,dine-in
828,2025-04-20 16:51:00,exit,four_seat,30s,F,91,dine-in
829,2025-04-20 17:59:00,enter,two_seat,teen,F,NULL,dine-in
829,2025-04-20 17:59:00,wait,two_seat,teen,F,NULL,dine-in
830,2025-04-20 21:36:00,enter,NULL,50s,M,7,takeout
830,2025-04-20 21:43:00,exit,NULL,50s,M,7,takeout
831,2025-04-20 15:05:00,enter,two_seat,20s,F,NULL,dine-in
831,2025-04-20 15:05:00,wait,two_seat,20s,F,NULL,dine-in
832,2025-04-20 11:55:00,enter,four_seat,20s,M,NULL,dine-in
832,2025-04-20 11:55:00,wait,four_seat,20s,M,NULL,dine-in
833,2025-04-20 10:15:00,enter,NULL,50s,F,8,takeout
833,2025-04-20 10:23:00,exit,NULL,50s,F,8,takeout
834,2025-04-20 16:03:00,enter,two_seat,30s,F,NULL,dine-in
834,2025-04-20 16:47:00,stay,two_seat,30s,F,88,dine-in
834,2025-04-20 17:31:00,exit,two_seat,30s,F,88,dine-in
835,2025-04-20 19:12:00,enter,NULL,20s,F,3,takeout
835,2025-04-20 19:15:00,exit,NULL,20s,F,3,takeout
836,2025-04-20 10:51:00,enter,NULL,50s,F,6,takeout
836,2025-04-20 10:57:00,exit,NULL,50s,F,6,takeout
837,2025-04-20 20:43:00,enter,four_seat,20s,F,NULL,dine-in
837,2025-04-20 21:16:00,stay,four_seat,20s,F,67,dine-in
837,2025-04-20 21:50:00,exit,four_seat,20s,F,67,dine-in
838,2025-04-20 13:29:00,enter,NULL,50s,F,5,takeout
838,2025-04-20 13:34:00,exit,NULL,50s,F,5,takeout
839,2025-04-20 18:15:00,enter,two_seat,60+,M,NULL,dine-in
839,2025-04-20 18:15:00,wait,two_seat,60+,M,NULL,dine-in
840,2025-04-20 13:27:00,enter,two_seat,20s,M,NULL,dine-in
840,2025-04-20 13:27:00,wait,two_seat,20s,M,NULL,dine-in
841,2025-04-20 14:57:00,enter,two_seat,20s,F,NULL,dine-in
841,2025-04-20 14:57:00,wait,two_seat,20s,F,NULL,dine-in
842,2025-04-20 18:45:00,enter,four_seat,30s,F,NULL,dine-in
842,2025-04-20 18:45:00,wait,four_seat,30s,F,NULL,dine-in
843,2025-04-20 14:19:00,enter,NULL,50s,F,4,takeout
843,2025-04-20 14:23:00,exit,NULL,50s,F,4,takeout
844,2025-04-20 16:37:00,enter,two_seat,teen,F,NULL,dine-in
844,2025-04-20 16:56:00,stay,two_seat,teen,F,39,dine-in
844,2025-04-20 17:16:00,exit,two_seat,teen,F,39,dine-in
845,2025-04-20 11:57:00,enter,four_seat,60+,M,NULL,dine-in
845,2025-04-20 11:57:00,wait,four_seat,60+,M,NULL,dine-in
846,2025-04-20 11:12:00,enter,two_seat,60+,M,NULL,dine-in
846,2025-04-20 11:12:00,wait,two_seat,60+,M,NULL,dine-in
847,2025-04-20 09:52:00,enter,four_seat,30s,M,NULL,dine-in
847,2025-04-20 09:52:00,wait,four_seat,30s,M,NULL,dine-in
848,2025-04-20 16:16:00,enter,two_seat,60+,M,NULL,dine-in
848,2025-04-20 16:16:00,wait,two_seat,60+,M,NULL,dine-in
849,2025-04-20 16:58:00,enter,four_seat,20s,M,NULL,dine-in
849,2025-04-20 17:06:00,stay,four_seat,20s,M,16,dine-in
849,2025-04-20 17:14:00,exit,four_seat,20s,M,16,dine-in
850,2025-04-20 10:09:00,enter,two_seat,50s,M,NULL,dine-in
850,2025-04-20 10:50:00,stay,two_seat,50s,M,82,dine-in
850,2025-04-20 11:31:00,exit,two_seat,50s,M,82,dine-in
851,2025-04-20 10:40:00,enter,NULL,teen,F,4,takeout
851,2025-04-20 10:44:00,exit,NULL,teen,F,4,takeout
852,2025-04-20 15:04:00,enter,two_seat,20s,F,NULL,dine-in
852,2025-04-20 15:04:00,wait,two_seat,20s,F,NULL,dine-in
853,2025-04-20 12:13:00,enter,NULL,50s,F,2,takeout
853,2025-04-20 12:15:00,exit,NULL,50s,F,2,takeout
854,2025-04-20 11:52:00,enter,two_seat,20s,F,NULL,dine-in
854,2025-04-20 12:41:00,stay,two_seat,20s,F,98,dine-in
854,2025-04-20 13:30:00,exit,two_seat,20s,F,98,dine-in
855,2025-04-20 15:31:00,enter,four_seat,20s,F,NULL,dine-in
855,2025-04-20 15:31:00,wait,four_seat,20s,F,NULL,dine-in
856,2025-04-20 21:13:00,enter,NULL,30s,M,7,takeout
856,2025-04-20 21:20:00,exit,NULL,30s,M,7,takeout
857,2025-04-20 13:33:00,enter,NULL,30s,M,3,takeout
857,2025-04-20 13:36:00,exit,NULL,30s,M,3,takeout
858,2025-04-20 11:02:00,enter,NULL,50s,F,5,takeout
858,2025-04-20 11:07:00,exit,NULL,50s,F,5,takeout
859,2025-04-20 14:02:00,enter,two_seat,40s,F,NULL,dine-in
859,2025-04-20 14:02:00,wait,two_seat,40s,F,NULL,dine-in
860,2025-04-20 10:53:00,enter,two_seat,40s,F,NULL,dine-in
860,2025-04-20 10:53:00,wait,two_seat,40s,F,NULL,dine-in
861,2025-04-20 13:42:00,enter,two_seat,60+,M,NULL,dine-in
861,2025-04-20 13:42:00,wait,two_seat,60+,M,NULL,dine-in
862,2025-04-20 12:54:00,enter,NULL,50s,M,8,takeout
862,2025-04-20 13:02:00,exit,NULL,50s,M,8,takeout
863,2025-04-20 18:44:00,enter,NULL,20s,F,8,takeout
863,2025-04-20 18:52:00,exit,NULL,20s,F,8,takeout
864,2025-04-20 09:22:00,enter,NULL,40s,F,7,takeout
864,2025-04-20 09:29:00,exit,NULL,40s,F,7,takeout
865,2025-04-20 13:49:00,enter,four_seat,20s,M,NULL,dine-in
865,2025-04-20 13:49:00,wait,four_seat,20s,M,NULL,dine-in
866,2025-04-20 18:02:00,enter,NULL,30s,F,2,takeout
866,2025-04-20 18:04:00,exit,NULL,30s,F,2,takeout
867,2025-04-20 11:53:00,enter,four_seat,30s,F,NULL,dine-in
867,2025-04-20 11:53:00,wait,four_seat,30s,F,NULL,dine-in
868,2025-04-20 15:04:00,enter,four_seat,teen,M,NULL,dine-in
868,2025-04-20 15:23:00,stay,four_seat,teen,M,38,dine-in
868,2025-04-20 15:42:00,exit,four_seat,teen,M,38,dine-in
869,2025-04-20 11:14:00,enter,two_seat,30s,F,NULL,dine-in
869,2025-04-20 12:07:00,stay,two_seat,30s,F,107,dine-in
869,2025-04-20 13:01:00,exit,two_seat,30s,F,107,dine-in
870,2025-04-20 11:13:00,enter,four_seat,30s,M,NULL,dine-in
870,2025-04-20 11:13:00,wait,four_seat,30s,M,NULL,dine-in
871,2025-04-20 18:43:00,enter,four_seat,40s,F,NULL,dine-in
871,2025-04-20 18:43:00,wait,four_seat,40s,F,NULL,dine-in
872,2025-04-20 20:45:00,enter,four_seat,20s,M,NULL,dine-in
872,2025-04-20 21:32:00,stay,four_seat,20s,M,94,dine-in
872,2025-04-20 22:19:00,exit,four_seat,20s,M,94,dine-in
873,2025-04-20 12:48:00,enter,two_seat,20s,M,NULL,dine-in
873,2025-04-20 13:06:00,stay,two_seat,20s,M,37,dine-in
873,2025-04-20 13:25:00,exit,two_seat,20s,M,37,dine-in
874,2025-04-20 10:03:00,enter,NULL,20s,M,7,takeout
874,2025-04-20 10:10:00,exit,NULL,20s,M,7,takeout
875,2025-04-20 11:02:00,enter,NULL,20s,M,8,takeout
875,2025-04-20 11:10:00,exit,NULL,20s,M,8,takeout
876,2025-04-20 13:16:00,enter,NULL,20s,F,6,takeout
876,2025-04-20 13:22:00,exit,NULL,20s,F,6,takeout
877,2025-04-20 19:48:00,enter,four_seat,20s,F,NULL,dine-in
877,2025-04-20 19:48:00,wait,four_seat,20s,F,NULL,dine-in
878,2025-04-20 17:07:00,enter,NULL,60+,M,7,takeout
878,2025-04-20 17:14:00,exit,NULL,60+,M,7,takeout
879,2025-04-21 11:46:00,enter,two_seat,30s,F,NULL,dine-in
879,2025-04-21 11:46:00,wait,two_seat,30s,F,NULL,dine-in
880,2025-04-21 18:40:00,enter,four_seat,20s,M,NULL,dine-in
880,2025-04-21 19:09:00,stay,four_seat,20s,M,58,dine-in
880,2025-04-21 19:38:00,exit,four_seat,20s,M,58,dine-in
881,2025-04-21 12:26:00,enter,NULL,40s,F,5,takeout
881,2025-04-21 12:31:00,exit,NULL,40s,F,5,takeout
882,2025-04-21 18:14:00,enter,NULL,20s,F,3,takeout
882,2025-04-21 18:17:00,exit,NULL,20s,F,3,takeout
883,2025-04-21 17:37:00,enter,four_seat,50s,M,NULL,dine-in
883,2025-04-21 18:37:00,stay,four_seat,50s,M,120,dine-in
883,2025-04-21 19:37:00,exit,four_seat,50s,M,120,dine-in
884,2025-04-21 15:35:00,enter,two_seat,teen,F,NULL,dine-in
884,2025-04-21 15:35:00,wait,two_seat,teen,F,NULL,dine-in
885,2025-04-21 11:42:00,enter,four_seat,30s,F,NULL,dine-in
885,2025-04-21 11:52:00,stay,four_seat,30s,F,21,dine-in
885,2025-04-21 12:03:00,exit,four_seat,30s,F,21,dine-in
886,2025-04-21 17:00:00,enter,NULL,20s,F,3,takeout
886,2025-04-21 17:03:00,exit,NULL,20s,F,3,takeout
887,2025-04-21 13:23:00,enter,four_seat,50s,M,NULL,dine-in
887,2025-04-21 13:50:00,stay,four_seat,50s,M,55,dine-in
887,2025-04-21 14:18:00,exit,four_seat,50s,M,55,dine-in
888,2025-04-21 10:50:00,enter,two_seat,30s,M,NULL,dine-in
888,2025-04-21 10:50:00,wait,two_seat,30s,M,NULL,dine-in
889,2025-04-21 10:26:00,enter,four_seat,30s,M,NULL,dine-in
889,2025-04-21 10:49:00,stay,four_seat,30s,M,46,dine-in
889,2025-04-21 11:12:00,exit,four_seat,30s,M,46,dine-in
890,2025-04-21 10:21:00,enter,four_seat,50s,M,NULL,dine-in
890,2025-04-21 10:42:00,stay,four_seat,50s,M,42,dine-in
890,2025-04-21 11:03:00,exit,four_seat,50s,M,42,dine-in
891,2025-04-21 14:12:00,enter,NULL,teen,M,2,takeout
891,2025-04-21 14:14:00,exit,NULL,teen,M,2,takeout
892,2025-04-21 09:47:00,enter,NULL,60+,F,2,takeout
892,2025-04-21 09:49:00,exit,NULL,60+,F,2,takeout
893,2025-04-21 10:58:00,enter,four_seat,20s,M,NULL,dine-in
893,2025-04-21 11:10:00,stay,four_seat,20s,M,24,dine-in
893,2025-04-21 11:22:00,exit,four_seat,20s,M,24,dine-in
894,2025-04-21 13:27:00,enter,NULL,30s,M,2,takeout
894,2025-04-21 13:29:00,exit,NULL,30s,M,2,takeout
895,2025-04-21 14:22:00,enter,two_seat,20s,F,NULL,dine-in
895,2025-04-21 14:22:00,wait,two_seat,20s,F,NULL,dine-in
896,2025-04-21 17:09:00,enter,NULL,20s,F,8,takeout
896,2025-04-21 17:17:00,exit,NULL,20s,F,8,takeout
897,2025-04-21 20:55:00,enter,two_seat,20s,M,NULL,dine-in
897,2025-04-21 20:55:00,wait,two_seat,20s,M,NULL,dine-in
898,2025-04-21 11:41:00,enter,two_seat,30s,M,NULL,dine-in
898,2025-04-21 11:54:00,stay,two_seat,30s,M,26,dine-in
898,2025-04-21 12:07:00,exit,two_seat,30s,M,26,dine-in
899,2025-04-21 10:28:00,enter,NULL,60+,M,2,takeout
899,2025-04-21 10:30:00,exit,NULL,60+,M,2,takeout
900,2025-04-21 11:47:00,enter,four_seat,60+,F,NULL,dine-in
900,2025-04-21 12:23:00,stay,four_seat,60+,F,72,dine-in
900,2025-04-21 12:59:00,exit,four_seat,60+,F,72,dine-in
901,2025-04-21 14:55:00,enter,two_seat,20s,M,NULL,dine-in
901,2025-04-21 15:19:00,stay,two_seat,20s,M,48,dine-in
901,2025-04-21 15:43:00,exit,two_seat,20s,M,48,dine-in
902,2025-04-21 17:11:00,enter,NULL,40s,M,6,takeout
902,2025-04-21 17:17:00,exit,NULL,40s,M,6,takeout
903,2025-04-21 10:57:00,enter,four_seat,40s,M,NULL,dine-in
903,2025-04-21 11:29:00,stay,four_seat,40s,M,64,dine-in
903,2025-04-21 12:01:00,exit,four_seat,40s,M,64,dine-in
904,2025-04-21 15:45:00,enter,four_seat,teen,F,NULL,dine-in
904,2025-04-21 16:20:00,stay,four_seat,teen,F,71,dine-in
904,2025-04-21 16:56:00,exit,four_seat,teen,F,71,dine-in
905,2025-04-21 12:57:00,enter,NULL,teen,F,6,takeout
905,2025-04-21 13:03:00,exit,NULL,teen,F,6,takeout
906,2025-04-21 16:37:00,enter,two_seat,50s,F,NULL,dine-in
906,2025-04-21 17:33:00,stay,two_seat,50s,F,112,dine-in
906,2025-04-21 18:29:00,exit,two_seat,50s,F,112,dine-in
907,2025-04-21 20:22:00,enter,four_seat,30s,F,NULL,dine-in
907,2025-04-21 20:50:00,stay,four_seat,30s,F,57,dine-in
907,2025-04-21 21:19:00,exit,four_seat,30s,F,57,dine-in
908,2025-04-21 09:55:00,enter,two_seat,50s,M,NULL,dine-in
908,2025-04-21 10:19:00,stay,two_seat,50s,M,49,dine-in
908,2025-04-21 10:44:00,exit,two_seat,50s,M,49,dine-in
909,2025-04-21 12:15:00,enter,NULL,30s,F,6,takeout
909,2025-04-21 12:21:00,exit,NULL,30s,F,6,takeout
910,2025-04-21 13:34:00,enter,four_seat,20s,M,NULL,dine-in
910,2025-04-21 13:43:00,stay,four_seat,20s,M,19,dine-in
910,2025-04-21 13:53:00,exit,four_seat,20s,M,19,dine-in
911,2025-04-21 15:11:00,enter,four_seat,30s,F,NULL,dine-in
911,2025-04-21 16:08:00,stay,four_seat,30s,F,114,dine-in
911,2025-04-21 17:05:00,exit,four_seat,30s,F,114,dine-in
912,2025-04-21 13:13:00,enter,NULL,40s,M,4,takeout
912,2025-04-21 13:17:00,exit,NULL,40s,M,4,takeout
913,2025-04-21 17:02:00,enter,two_seat,50s,M,NULL,dine-in
913,2025-04-21 17:52:00,stay,two_seat,50s,M,100,dine-in
913,2025-04-21 18:42:00,exit,two_seat,50s,M,100,dine-in
914,2025-04-21 09:14:00,enter,two_seat,30s,F,NULL,dine-in
914,2025-04-21 09:33:00,stay,two_seat,30s,F,39,dine-in
914,2025-04-21 09:53:00,exit,two_seat,30s,F,39,dine-in
915,2025-04-21 10:31:00,enter,two_seat,60+,F,NULL,dine-in
915,2025-04-21 10:31:00,wait,two_seat,60+,F,NULL,dine-in
916,2025-04-21 16:45:00,enter,four_seat,20s,M,NULL,dine-in
916,2025-04-21 16:56:00,stay,four_seat,20s,M,22,dine-in
916,2025-04-21 17:07:00,exit,four_seat,20s,M,22,dine-in
917,2025-04-21 19:01:00,enter,four_seat,20s,F,NULL,dine-in
917,2025-04-21 19:55:00,stay,four_seat,20s,F,109,dine-in
917,2025-04-21 20:50:00,exit,four_seat,20s,F,109,dine-in
918,2025-04-21 10:22:00,enter,NULL,60+,M,5,takeout
918,2025-04-21 10:27:00,exit,NULL,60+,M,5,takeout
919,2025-04-21 17:52:00,enter,NULL,30s,F,7,takeout
919,2025-04-21 17:59:00,exit,NULL,30s,F,7,takeout
920,2025-04-21 20:24:00,enter,two_seat,30s,M,NULL,dine-in
920,2025-04-21 20:24:00,wait,two_seat,30s,M,NULL,dine-in
921,2025-04-21 12:06:00,enter,NULL,40s,M,2,takeout
921,2025-04-21 12:08:00,exit,NULL,40s,M,2,takeout
922,2025-04-21 12:39:00,enter,two_seat,teen,F,NULL,dine-in
922,2025-04-21 13:08:00,stay,two_seat,teen,F,59,dine-in
922,2025-04-21 13:38:00,exit,two_seat,teen,F,59,dine-in
923,2025-04-21 14:12:00,enter,four_seat,30s,M,NULL,dine-in
923,2025-04-21 14:38:00,stay,four_seat,30s,M,52,dine-in
923,2025-04-21 15:04:00,exit,four_seat,30s,M,52,dine-in
924,2025-04-21 17:08:00,enter,four_seat,50s,M,NULL,dine-in
924,2025-04-21 18:05:00,stay,four_seat,50s,M,115,dine-in
924,2025-04-21 19:03:00,exit,four_seat,50s,M,115,dine-in
925,2025-04-21 18:44:00,enter,two_seat,50s,F,NULL,dine-in
925,2025-04-21 18:57:00,stay,two_seat,50s,F,26,dine-in
925,2025-04-21 19:10:00,exit,two_seat,50s,F,26,dine-in
926,2025-04-21 14:47:00,enter,four_seat,30s,M,NULL,dine-in
926,2025-04-21 15:46:00,stay,four_seat,30s,M,118,dine-in
926,2025-04-21 16:45:00,exit,four_seat,30s,M,118,dine-in
927,2025-04-21 18:55:00,enter,two_seat,50s,M,NULL,dine-in
927,2025-04-21 19:30:00,stay,two_seat,50s,M,71,dine-in
927,2025-04-21 20:06:00,exit,two_seat,50s,M,71,dine-in
928,2025-04-21 15:50:00,enter,two_seat,teen,F,NULL,dine-in
928,2025-04-21 16:31:00,stay,two_seat,teen,F,82,dine-in
928,2025-04-21 17:12:00,exit,two_seat,teen,F,82,dine-in
929,2025-04-21 15:54:00,enter,four_seat,20s,F,NULL,dine-in
929,2025-04-21 16:13:00,stay,four_seat,20s,F,38,dine-in
929,2025-04-21 16:32:00,exit,four_seat,20s,F,38,dine-in
930,2025-04-21 17:26:00,enter,four_seat,60+,M,NULL,dine-in
930,2025-04-21 18:01:00,stay,four_seat,60+,M,70,dine-in
930,2025-04-21 18:36:00,exit,four_seat,60+,M,70,dine-in
931,2025-04-21 12:44:00,enter,four_seat,30s,F,NULL,dine-in
931,2025-04-21 13:26:00,stay,four_seat,30s,F,84,dine-in
931,2025-04-21 14:08:00,exit,four_seat,30s,F,84,dine-in
932,2025-04-21 17:47:00,enter,four_seat,30s,F,NULL,dine-in
932,2025-04-21 17:47:00,wait,four_seat,30s,F,NULL,dine-in
933,2025-04-21 15:21:00,enter,four_seat,20s,F,NULL,dine-in
933,2025-04-21 15:21:00,wait,four_seat,20s,F,NULL,dine-in
934,2025-04-21 14:27:00,enter,four_seat,60+,M,NULL,dine-in
934,2025-04-21 14:39:00,stay,four_seat,60+,M,24,dine-in
934,2025-04-21 14:51:00,exit,four_seat,60+,M,24,dine-in
935,2025-04-21 15:13:00,enter,two_seat,30s,F,NULL,dine-in
935,2025-04-21 15:51:00,stay,two_seat,30s,F,76,dine-in
935,2025-04-21 16:29:00,exit,two_seat,30s,F,76,dine-in
936,2025-04-21 17:39:00,enter,four_seat,60+,M,NULL,dine-in
936,2025-04-21 18:10:00,stay,four_seat,60+,M,63,dine-in
936,2025-04-21 18:42:00,exit,four_seat,60+,M,63,dine-in
937,2025-04-21 09:23:00,enter,two_seat,teen,M,NULL,dine-in
937,2025-04-21 09:57:00,stay,two_seat,teen,M,68,dine-in
937,2025-04-21 10:31:00,exit,two_seat,teen,M,68,dine-in
938,2025-04-21 13:52:00,enter,two_seat,20s,F,NULL,dine-in
938,2025-04-21 14:11:00,stay,two_seat,20s,F,38,dine-in
938,2025-04-21 14:30:00,exit,two_seat,20s,F,38,dine-in
939,2025-04-21 13:40:00,enter,four_seat,50s,F,NULL,dine-in
939,2025-04-21 14:08:00,stay,four_seat,50s,F,57,dine-in
939,2025-04-21 14:37:00,exit,four_seat,50s,F,57,dine-in
940,2025-04-21 13:41:00,enter,NULL,teen,F,5,takeout
940,2025-04-21 13:46:00,exit,NULL,teen,F,5,takeout
941,2025-04-21 14:58:00,enter,four_seat,20s,F,NULL,dine-in
941,2025-04-21 14:58:00,wait,four_seat,20s,F,NULL,dine-in
942,2025-04-21 12:35:00,enter,two_seat,30s,F,NULL,dine-in
942,2025-04-21 12:35:00,wait,two_seat,30s,F,NULL,dine-in
943,2025-04-21 18:54:00,enter,two_seat,30s,M,NULL,dine-in
943,2025-04-21 19:27:00,stay,two_seat,30s,M,66,dine-in
943,2025-04-21 20:00:00,exit,two_seat,30s,M,66,dine-in
944,2025-04-21 10:56:00,enter,NULL,60+,F,3,takeout
944,2025-04-21 10:59:00,exit,NULL,60+,F,3,takeout
945,2025-04-21 14:42:00,enter,four_seat,teen,M,NULL,dine-in
945,2025-04-21 14:42:00,wait,four_seat,teen,M,NULL,dine-in
946,2025-04-21 13:02:00,enter,NULL,20s,F,4,takeout
946,2025-04-21 13:06:00,exit,NULL,20s,F,4,takeout
947,2025-04-21 20:24:00,enter,two_seat,30s,F,NULL,dine-in
947,2025-04-21 20:24:00,wait,two_seat,30s,F,NULL,dine-in
948,2025-04-21 15:28:00,enter,NULL,30s,F,7,takeout
948,2025-04-21 15:35:00,exit,NULL,30s,F,7,takeout
949,2025-04-21 19:37:00,enter,four_seat,30s,F,NULL,dine-in
949,2025-04-21 20:12:00,stay,four_seat,30s,F,71,dine-in
949,2025-04-21 20:48:00,exit,four_seat,30s,F,71,dine-in
950,2025-04-21 17:57:00,enter,NULL,60+,M,6,takeout
950,2025-04-21 18:03:00,exit,NULL,60+,M,6,takeout
951,2025-04-21 14:15:00,enter,NULL,teen,M,6,takeout
951,2025-04-21 14:21:00,exit,NULL,teen,M,6,takeout
952,2025-04-21 11:14:00,enter,two_seat,40s,F,NULL,dine-in
952,2025-04-21 11:47:00,stay,two_seat,40s,F,67,dine-in
952,2025-04-21 12:21:00,exit,two_seat,40s,F,67,dine-in
953,2025-04-21 12:35:00,enter,two_seat,30s,M,NULL,dine-in
953,2025-04-21 12:35:00,wait,two_seat,30s,M,NULL,dine-in
954,2025-04-21 09:13:00,enter,two_seat,50s,M,NULL,dine-in
954,2025-04-21 09:13:00,wait,two_seat,50s,M,NULL,dine-in
955,2025-04-21 16:29:00,enter,two_seat,30s,F,NULL,dine-in
955,2025-04-21 16:53:00,stay,two_seat,30s,F,49,dine-in
955,2025-04-21 17:18:00,exit,two_seat,30s,F,49,dine-in
956,2025-04-21 09:07:00,enter,NULL,30s,M,2,takeout
956,2025-04-21 09:09:00,exit,NULL,30s,M,2,takeout
957,2025-04-21 17:03:00,enter,NULL,50s,M,8,takeout
957,2025-04-21 17:11:00,exit,NULL,50s,M,8,takeout
958,2025-04-21 16:51:00,enter,NULL,20s,F,3,takeout
958,2025-04-21 16:54:00,exit,NULL,20s,F,3,takeout
959,2025-04-21 17:36:00,enter,two_seat,40s,F,NULL,dine-in
959,2025-04-21 17:43:00,stay,two_seat,40s,F,15,dine-in
959,2025-04-21 17:51:00,exit,two_seat,40s,F,15,dine-in
960,2025-04-21 12:43:00,enter,four_seat,30s,M,NULL,dine-in
960,2025-04-21 12:43:00,wait,four_seat,30s,M,NULL,dine-in
961,2025-04-21 10:06:00,enter,NULL,50s,F,7,takeout
961,2025-04-21 10:13:00,exit,NULL,50s,F,7,takeout
962,2025-04-21 12:02:00,enter,two_seat,50s,M,NULL,dine-in
962,2025-04-21 12:02:00,wait,two_seat,50s,M,NULL,dine-in
963,2025-04-21 18:35:00,enter,two_seat,20s,F,NULL,dine-in
963,2025-04-21 19:29:00,stay,two_seat,20s,F,108,dine-in
963,2025-04-21 20:23:00,exit,two_seat,20s,F,108,dine-in
964,2025-04-21 10:34:00,enter,NULL,30s,F,3,takeout
964,2025-04-21 10:37:00,exit,NULL,30s,F,3,takeout
965,2025-04-21 09:28:00,enter,NULL,50s,M,8,takeout
965,2025-04-21 09:36:00,exit,NULL,50s,M,8,takeout
966,2025-04-21 15:04:00,enter,two_seat,20s,M,NULL,dine-in
966,2025-04-21 15:04:00,wait,two_seat,20s,M,NULL,dine-in
967,2025-04-21 09:44:00,enter,two_seat,60+,F,NULL,dine-in
967,2025-04-21 09:44:00,wait,two_seat,60+,F,NULL,dine-in
968,2025-04-21 14:10:00,enter,two_seat,40s,M,NULL,dine-in
968,2025-04-21 14:48:00,stay,two_seat,40s,M,77,dine-in
968,2025-04-21 15:27:00,exit,two_seat,40s,M,77,dine-in
969,2025-04-21 09:54:00,enter,two_seat,60+,F,NULL,dine-in
969,2025-04-21 09:54:00,wait,two_seat,60+,F,NULL,dine-in
970,2025-04-21 11:50:00,enter,two_seat,20s,F,NULL,dine-in
970,2025-04-21 11:58:00,stay,two_seat,20s,F,17,dine-in
970,2025-04-21 12:07:00,exit,two_seat,20s,F,17,dine-in
971,2025-04-21 16:45:00,enter,two_seat,40s,F,NULL,dine-in
971,2025-04-21 17:00:00,stay,two_seat,40s,F,31,dine-in
971,2025-04-21 17:16:00,exit,two_seat,40s,F,31,dine-in
972,2025-04-21 14:32:00,enter,two_seat,20s,F,NULL,dine-in
972,2025-04-21 14:32:00,wait,two_seat,20s,F,NULL,dine-in
973,2025-04-21 11:02:00,enter,four_seat,20s,M,NULL,dine-in
973,2025-04-21 11:02:00,wait,four_seat,20s,M,NULL,dine-in
974,2025-04-21 11:22:00,enter,four_seat,30s,F,NULL,dine-in
974,2025-04-21 11:22:00,wait,four_seat,30s,F,NULL,dine-in
975,2025-04-21 14:42:00,enter,four_seat,30s,F,NULL,dine-in
975,2025-04-21 14:42:00,wait,four_seat,30s,F,NULL,dine-in
976,2025-04-21 19:27:00,enter,four_seat,30s,M,NULL,dine-in
976,2025-04-21 20:17:00,stay,four_seat,30s,M,101,dine-in
976,2025-04-21 21:08:00,exit,four_seat,30s,M,101,dine-in
977,2025-04-21 13:57:00,enter,NULL,teen,F,4,takeout
977,2025-04-21 14:01:00,exit,NULL,teen,F,4,takeout
978,2025-04-21 13:45:00,enter,two_seat,30s,F,NULL,dine-in
978,2025-04-21 13:45:00,wait,two_seat,30s,F,NULL,dine-in
979,2025-04-21 21:37:00,enter,NULL,20s,M,2,takeout
979,2025-04-21 21:39:00,exit,NULL,20s,M,2,takeout
980,2025-04-21 21:56:00,enter,NULL,30s,F,7,takeout
980,2025-04-21 22:03:00,exit,NULL,30s,F,7,takeout
981,2025-04-21 09:35:00,enter,four_seat,40s,M,NULL,dine-in
981,2025-04-21 09:48:00,stay,four_seat,40s,M,27,dine-in
981,2025-04-21 10:02:00,exit,four_seat,40s,M,27,dine-in
982,2025-04-21 11:07:00,enter,two_seat,30s,M,NULL,dine-in
982,2025-04-21 11:25:00,stay,two_seat,30s,M,37,dine-in
982,2025-04-21 11:44:00,exit,two_seat,30s,M,37,dine-in
983,2025-04-21 13:02:00,enter,four_seat,30s,F,NULL,dine-in
983,2025-04-21 13:02:00,wait,four_seat,30s,F,NULL,dine-in
984,2025-04-21 12:16:00,enter,two_seat,20s,F,NULL,dine-in
984,2025-04-21 13:13:00,stay,two_seat,20s,F,115,dine-in
